,0,1,2,3,4
706,156,acceptor,"[4, 7, 10, 17]",05-3NY9_top500_157,164
707,156,aromatic,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 16, 17]",05-3NY9_top500_157,164
708,156,basic,[20],05-3NY9_top500_157,164
709,156,aliphatic_ring,"[7, 18, 19, 20, 21, 22]",05-3NY9_top500_157,164
710,157,donor,"[3, 6, 9, 22, 23, 24]",05-3NY9_top500_158,165
711,157,acceptor,"[6, 10, 20, 22, 23, 24]",05-3NY9_top500_158,165
712,157,aromatic,"[1, 2, 3, 4, 7, 11, 12, 13, 14, 15, 16]",05-3NY9_top500_158,165
713,157,basic,"[6, 7]",05-3NY9_top500_158,165
714,157,aliphatic_ring,"[5, 17, 18, 19, 20]",05-3NY9_top500_158,165
715,158,donor,[13],05-3NY9_top500_159,166
716,158,acceptor,"[3, 9, 10]",05-3NY9_top500_159,166
717,158,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_159,166
718,158,basic,[13],05-3NY9_top500_159,166
719,159,donor,"[8, 9, 19]",05-3NY9_top500_160,167
720,159,acceptor,"[9, 19]",05-3NY9_top500_160,167
721,159,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 14, 15, 16, 17]",05-3NY9_top500_160,167
722,159,halogen,[18],05-3NY9_top500_160,167
723,159,basic,"[6, 9]",05-3NY9_top500_160,167
724,160,donor,"[16, 22]",05-3NY9_top500_161,168
725,160,acceptor,"[3, 10, 14, 16, 18, 22]",05-3NY9_top500_161,168
726,160,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",05-3NY9_top500_161,168
727,160,basic,"[6, 16, 22]",05-3NY9_top500_161,168
728,160,aliphatic_ring,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_161,168
729,161,donor,"[7, 16]",05-3NY9_top500_162,169
730,161,acceptor,"[6, 15, 23]",05-3NY9_top500_162,169
731,161,aromatic,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 19, 20, 21, 22, 23]",05-3NY9_top500_162,169
732,161,basic,[11],05-3NY9_top500_162,169
733,162,donor,"[9, 10, 14]",05-3NY9_top500_163,170
734,162,acceptor,"[10, 11, 13]",05-3NY9_top500_163,170
735,162,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 15, 16, 17, 18, 19, 20]",05-3NY9_top500_163,170
736,162,halogen,"[21, 22]",05-3NY9_top500_163,170
737,162,basic,[9],05-3NY9_top500_163,170
738,163,donor,"[10, 14]",05-3NY9_top500_164,171
739,163,acceptor,"[11, 13, 19]",05-3NY9_top500_164,171
740,163,aromatic,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_164,171
741,163,halogen,[6],05-3NY9_top500_164,171
742,163,basic,[10],05-3NY9_top500_164,171
743,164,donor,"[10, 15]",05-3NY9_top500_165,172
744,164,acceptor,"[0, 11, 14]",05-3NY9_top500_165,172
745,164,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_165,172
746,164,basic,[10],05-3NY9_top500_165,172
747,165,donor,"[0, 8, 11]",05-3NY9_top500_166,173
748,165,acceptor,"[10, 14, 25]",05-3NY9_top500_166,173
749,165,aromatic,"[2, 3, 4, 5, 6, 7, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_166,173
750,165,basic,[0],05-3NY9_top500_166,173
751,165,aliphatic_ring,"[1, 8, 9]",05-3NY9_top500_166,173
752,166,donor,"[10, 19]",05-3NY9_top500_167,174
753,166,acceptor,"[1, 10, 11, 19, 20]",05-3NY9_top500_167,174
754,166,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18]",05-3NY9_top500_167,174
755,166,basic,[8],05-3NY9_top500_167,174
756,167,donor,"[0, 16]",05-3NY9_top500_168,175
757,167,acceptor,"[0, 7, 13, 16]",05-3NY9_top500_168,175
758,167,aromatic,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15]",05-3NY9_top500_168,175
759,167,halogen,[8],05-3NY9_top500_168,175
760,167,basic,"[0, 15, 16]",05-3NY9_top500_168,175
761,168,donor,"[14, 16]",05-3NY9_top500_169,176
762,168,acceptor,"[4, 5, 14, 17, 19]",05-3NY9_top500_169,176
763,168,aromatic,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 20, 21, 22, 23, 24]",05-3NY9_top500_169,176
764,168,basic,"[12, 14]",05-3NY9_top500_169,176
765,168,aliphatic_ring,"[1, 2, 3, 14]",05-3NY9_top500_169,176
766,169,donor,"[0, 10]",05-3NY9_top500_170,177
767,169,acceptor,"[13, 14]",05-3NY9_top500_170,177
768,169,aromatic,"[3, 4, 5, 6, 7, 8, 15, 17, 18, 19, 20, 22]",05-3NY9_top500_170,177
769,169,basic,[10],05-3NY9_top500_170,177
770,169,aliphatic_ring,"[1, 2, 9]",05-3NY9_top500_170,177
771,170,donor,"[4, 13]",05-3NY9_top500_171,178
772,170,acceptor,"[19, 21, 23]",05-3NY9_top500_171,178
773,170,aromatic,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 19, 20, 21, 22, 23]",05-3NY9_top500_171,178
774,170,basic,"[1, 13]",05-3NY9_top500_171,178
775,170,aliphatic_ring,"[13, 14, 15, 16, 17]",05-3NY9_top500_171,178
776,171,donor,[8],05-3NY9_top500_172,179
777,171,acceptor,"[3, 7, 16, 21]",05-3NY9_top500_172,179
778,171,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21]",05-3NY9_top500_172,179
779,171,basic,[9],05-3NY9_top500_172,179
780,172,donor,"[0, 7, 13, 16]",05-3NY9_top500_173,180
781,172,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_173,180
782,172,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_173,180
783,172,halogen,[23],05-3NY9_top500_173,180
784,172,basic,"[0, 4, 7]",05-3NY9_top500_173,180
785,173,donor,"[14, 20]",05-3NY9_top500_174,181
786,173,acceptor,"[0, 5, 7, 15]",05-3NY9_top500_174,181
787,173,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",05-3NY9_top500_174,181
788,173,basic,[20],05-3NY9_top500_174,181
789,174,donor,"[3, 9, 12, 13]",05-3NY9_top500_175,182
790,174,acceptor,"[6, 10, 20]",05-3NY9_top500_175,182
791,174,aromatic,"[1, 2, 4, 5, 6, 7, 15, 16, 17, 18, 19]",05-3NY9_top500_175,182
792,174,basic,"[3, 5, 13]",05-3NY9_top500_175,182
793,175,donor,"[0, 9, 25]",05-3NY9_top500_176,183
794,175,acceptor,"[0, 4, 6]",05-3NY9_top500_176,183
795,175,aromatic,"[1, 2, 3, 4, 5, 6, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_176,183
796,175,basic,"[0, 9, 23]",05-3NY9_top500_176,183
797,175,aliphatic_ring,"[7, 8, 9, 10, 11]",05-3NY9_top500_176,183
798,176,donor,"[0, 7, 10, 18, 19]",05-3NY9_top500_177,184
799,176,acceptor,"[3, 4, 10, 18, 19]",05-3NY9_top500_177,184
800,176,aromatic,"[11, 12, 13, 14, 15, 17]",05-3NY9_top500_177,184
801,176,halogen,[16],05-3NY9_top500_177,184
802,176,basic,[7],05-3NY9_top500_177,184
803,176,aliphatic_ring,"[1, 2, 4, 5, 6, 7]",05-3NY9_top500_177,184
804,177,donor,"[0, 8, 13]",05-3NY9_top500_178,185
805,177,acceptor,"[0, 7, 10, 11, 14]",05-3NY9_top500_178,185
806,177,aromatic,"[1, 2, 3, 4, 6, 8, 9, 11, 13, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_178,185
807,177,halogen,[23],05-3NY9_top500_178,185
808,177,basic,[4],05-3NY9_top500_178,185
809,178,donor,"[14, 16]",05-3NY9_top500_179,186
810,178,acceptor,"[0, 14]",05-3NY9_top500_179,186
811,178,aromatic,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_179,186
812,178,basic,[16],05-3NY9_top500_179,186
813,178,aliphatic_ring,"[7, 8, 9, 10]",05-3NY9_top500_179,186
814,179,donor,"[12, 13]",05-3NY9_top500_180,187
815,179,acceptor,"[3, 13, 20]",05-3NY9_top500_180,187
816,179,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19]",05-3NY9_top500_180,187
817,179,basic,"[10, 13]",05-3NY9_top500_180,187
818,180,donor,"[7, 8]",05-3NY9_top500_181,188
819,180,acceptor,"[0, 6, 7, 8, 17, 19, 21]",05-3NY9_top500_181,188
820,180,aromatic,"[1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_181,188
821,180,basic,"[4, 7, 8]",05-3NY9_top500_181,188
822,181,donor,"[3, 5, 8]",05-3NY9_top500_182,189
823,181,acceptor,"[2, 7, 8]",05-3NY9_top500_182,189
824,181,aromatic,"[0, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",05-3NY9_top500_182,189
825,181,halogen,[21],05-3NY9_top500_182,189
826,181,basic,[5],05-3NY9_top500_182,189
827,181,aliphatic_ring,"[1, 2, 3, 4, 6]",05-3NY9_top500_182,189
828,182,donor,[9],05-3NY9_top500_183,190
829,182,acceptor,"[15, 20]",05-3NY9_top500_183,190
830,182,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 16, 17, 18, 19, 20]",05-3NY9_top500_183,190
831,182,basic,[7],05-3NY9_top500_183,190
832,183,donor,"[15, 17]",05-3NY9_top500_184,191
833,183,acceptor,"[13, 18]",05-3NY9_top500_184,191
834,183,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",05-3NY9_top500_184,191
835,183,basic,[15],05-3NY9_top500_184,191
836,184,donor,[4],05-3NY9_top500_185,192
837,184,acceptor,"[8, 12, 14, 23]",05-3NY9_top500_185,192
838,184,aromatic,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 24]",05-3NY9_top500_185,192
839,184,basic,[1],05-3NY9_top500_185,192
840,184,aliphatic_ring,"[7, 15, 16, 17]",05-3NY9_top500_185,192
841,185,donor,"[9, 10, 21]",05-3NY9_top500_186,193
842,185,acceptor,"[0, 10, 21]",05-3NY9_top500_186,193
843,185,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 16, 17, 18, 19]",05-3NY9_top500_186,193
844,185,halogen,[20],05-3NY9_top500_186,193
845,185,basic,"[7, 10]",05-3NY9_top500_186,193
846,186,donor,"[11, 16]",05-3NY9_top500_187,194
847,186,acceptor,"[9, 13, 14, 17]",05-3NY9_top500_187,194
848,186,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 19, 20, 21, 22, 23]",05-3NY9_top500_187,194
849,186,basic,"[11, 12]",05-3NY9_top500_187,194
850,187,donor,[15],05-3NY9_top500_188,195
851,187,acceptor,"[1, 12, 18]",05-3NY9_top500_188,195
852,187,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_188,195
853,187,basic,[3],05-3NY9_top500_188,195
854,188,acceptor,"[5, 7, 12, 14, 17]",05-3NY9_top500_189,196
855,188,aromatic,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_189,196
856,188,basic,[10],05-3NY9_top500_189,196
857,189,donor,"[11, 16]",05-3NY9_top500_190,197
858,189,acceptor,"[9, 13, 14, 17]",05-3NY9_top500_190,197
859,189,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 18, 19, 20, 21, 23]",05-3NY9_top500_190,197
860,189,halogen,[22],05-3NY9_top500_190,197
861,189,basic,"[11, 12]",05-3NY9_top500_190,197
862,190,donor,"[13, 20]",05-3NY9_top500_191,198
863,190,acceptor,"[10, 15]",05-3NY9_top500_191,198
864,190,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",05-3NY9_top500_191,198
865,190,basic,[20],05-3NY9_top500_191,198
866,190,aliphatic_ring,"[16, 17, 18, 19, 20]",05-3NY9_top500_191,198
867,191,donor,[7],05-3NY9_top500_192,199
868,191,acceptor,"[6, 15, 21]",05-3NY9_top500_192,199
869,191,aromatic,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_192,199
870,191,basic,[11],05-3NY9_top500_192,199
871,192,donor,"[9, 13]",05-3NY9_top500_193,200
872,192,acceptor,"[5, 10, 21, 22]",05-3NY9_top500_193,200
873,192,aromatic,"[1, 2, 3, 4, 5, 6, 7, 20, 21, 22, 23]",05-3NY9_top500_193,200
874,192,basic,[13],05-3NY9_top500_193,200
875,192,aliphatic_ring,"[13, 15, 16, 17, 18, 19]",05-3NY9_top500_193,200
876,193,donor,"[0, 9]",05-3NY9_top500_194,201
877,193,acceptor,"[6, 8, 12, 18]",05-3NY9_top500_194,201
878,193,aromatic,"[1, 2, 3, 4, 9, 15, 16, 17, 18, 19]",05-3NY9_top500_194,201
879,193,basic,[2],05-3NY9_top500_194,201
880,194,donor,"[9, 17, 21]",05-3NY9_top500_195,204
881,194,acceptor,"[8, 13, 14, 17]",05-3NY9_top500_195,204
882,194,aromatic,"[0, 1, 2, 3, 4, 5, 12, 13, 14, 15, 16]",05-3NY9_top500_195,204
883,194,basic,"[17, 21]",05-3NY9_top500_195,204
884,194,aliphatic_ring,"[7, 18, 19, 20, 21, 22]",05-3NY9_top500_195,204
885,195,donor,"[11, 19]",05-3NY9_top500_196,205
886,195,acceptor,"[9, 20]",05-3NY9_top500_196,205
887,195,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18]",05-3NY9_top500_196,205
888,195,halogen,"[12, 21]",05-3NY9_top500_196,205
889,195,basic,[11],05-3NY9_top500_196,205
890,196,donor,"[15, 19]",05-3NY9_top500_197,206
891,196,acceptor,"[13, 20]",05-3NY9_top500_197,206
892,196,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",05-3NY9_top500_197,206
893,196,basic,[15],05-3NY9_top500_197,206
894,197,donor,"[11, 14]",05-3NY9_top500_198,207
895,197,acceptor,"[9, 15, 20]",05-3NY9_top500_198,207
896,197,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_198,207
897,197,halogen,[12],05-3NY9_top500_198,207
898,197,basic,[11],05-3NY9_top500_198,207
899,198,donor,[24],05-3NY9_top500_199,208
900,198,acceptor,"[2, 5, 7, 8, 16]",05-3NY9_top500_199,208
901,198,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",05-3NY9_top500_199,208
902,198,basic,[24],05-3NY9_top500_199,208
903,198,aliphatic_ring,"[10, 11, 12, 13, 14, 18, 19, 20, 21, 22]",05-3NY9_top500_199,208
904,199,donor,"[8, 10]",05-3NY9_top500_200,209
905,199,acceptor,"[4, 8, 22]",05-3NY9_top500_200,209
906,199,aromatic,"[1, 2, 3, 4, 5, 6, 13, 15, 16, 17, 18, 19]",05-3NY9_top500_200,209
907,199,basic,"[6, 8, 10]",05-3NY9_top500_200,209
908,199,aliphatic_ring,"[0, 10, 11, 12]",05-3NY9_top500_200,209
909,200,donor,"[10, 15]",05-3NY9_top500_201,210
910,200,acceptor,"[5, 7, 14]",05-3NY9_top500_201,210
911,200,aromatic,"[5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_201,210
912,200,halogen,[23],05-3NY9_top500_201,210
913,200,basic,[10],05-3NY9_top500_201,210
914,200,aliphatic_ring,"[1, 2, 3, 4]",05-3NY9_top500_201,210
915,201,donor,"[14, 16]",05-3NY9_top500_202,211
916,201,acceptor,"[4, 5, 14, 17]",05-3NY9_top500_202,211
917,201,aromatic,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 18, 19, 20, 21, 22]",05-3NY9_top500_202,211
918,201,basic,"[12, 14]",05-3NY9_top500_202,211
919,201,aliphatic_ring,"[1, 2, 3, 14]",05-3NY9_top500_202,211
920,202,donor,"[10, 11, 24]",05-3NY9_top500_203,212
921,202,acceptor,"[2, 4, 8, 9, 10, 11, 14, 24]",05-3NY9_top500_203,212
922,202,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_203,212
923,202,basic,"[6, 10, 11]",05-3NY9_top500_203,212
924,203,donor,"[3, 13]",05-3NY9_top500_204,213
925,203,acceptor,"[10, 19]",05-3NY9_top500_204,213
926,203,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 16, 17, 18, 19]",05-3NY9_top500_204,213
927,203,basic,[13],05-3NY9_top500_204,213
928,204,donor,[10],05-3NY9_top500_205,214
929,204,acceptor,"[0, 8, 10, 17]",05-3NY9_top500_205,214
930,204,aromatic,"[1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16]",05-3NY9_top500_205,214
931,204,basic,"[10, 15]",05-3NY9_top500_205,214
932,204,aliphatic_ring,"[17, 18, 19, 20, 21]",05-3NY9_top500_205,214
933,205,donor,"[7, 8, 15]",05-3NY9_top500_206,215
934,205,acceptor,"[4, 7, 8, 15, 19, 21]",05-3NY9_top500_206,215
935,205,aromatic,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21]",05-3NY9_top500_206,215
936,205,basic,"[6, 7, 8]",05-3NY9_top500_206,215
937,205,aliphatic_ring,"[22, 23, 24]",05-3NY9_top500_206,215
938,206,donor,"[0, 12]",05-3NY9_top500_207,216
939,206,acceptor,"[7, 10]",05-3NY9_top500_207,216
940,206,aromatic,"[1, 2, 3, 4, 5, 6, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_207,216
941,206,basic,[12],05-3NY9_top500_207,216
942,207,donor,[21],05-3NY9_top500_208,217
943,207,acceptor,"[7, 12, 14, 22]",05-3NY9_top500_208,217
944,207,aromatic,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_208,217
945,207,basic,[3],05-3NY9_top500_208,217
946,208,donor,[21],05-3NY9_top500_209,218
947,208,acceptor,"[4, 6, 18]",05-3NY9_top500_209,218
948,208,aromatic,"[1, 2, 3, 4, 5, 7, 9, 12, 13, 14, 15, 16]",05-3NY9_top500_209,218
949,208,basic,[21],05-3NY9_top500_209,218
950,209,donor,[13],05-3NY9_top500_210,219
951,209,acceptor,"[5, 7, 14, 21, 22]",05-3NY9_top500_210,219
952,209,aromatic,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 16, 17, 18, 19, 23]",05-3NY9_top500_210,219
953,209,basic,"[3, 20]",05-3NY9_top500_210,219
954,210,donor,"[14, 22]",05-3NY9_top500_211,220
955,210,acceptor,"[4, 5, 14, 23]",05-3NY9_top500_211,220
956,210,aromatic,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_211,220
957,210,basic,"[12, 14]",05-3NY9_top500_211,220
958,210,aliphatic_ring,"[1, 2, 3, 14]",05-3NY9_top500_211,220
959,211,donor,"[7, 13]",05-3NY9_top500_212,221
960,211,acceptor,"[6, 16]",05-3NY9_top500_212,221
961,211,aromatic,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_212,221
962,211,halogen,"[23, 24]",05-3NY9_top500_212,221
963,211,basic,[10],05-3NY9_top500_212,221
964,212,donor,"[4, 7, 16]",05-3NY9_top500_213,222
965,212,acceptor,"[3, 15]",05-3NY9_top500_213,222
966,212,aromatic,"[1, 2, 3, 4, 5, 6, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_213,222
967,212,halogen,[22],05-3NY9_top500_213,222
968,212,basic,[7],05-3NY9_top500_213,222
969,213,donor,"[8, 12]",05-3NY9_top500_214,223
970,213,acceptor,"[16, 18, 24]",05-3NY9_top500_214,223
971,213,aromatic,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_214,223
972,213,basic,"[10, 12]",05-3NY9_top500_214,223
973,214,donor,[10],05-3NY9_top500_215,224
974,214,acceptor,"[1, 10, 13, 21]",05-3NY9_top500_215,224
975,214,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 14, 15, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_215,224
976,214,basic,"[8, 10]",05-3NY9_top500_215,224
977,215,donor,"[0, 14]",05-3NY9_top500_216,225
978,215,acceptor,"[11, 16, 17]",05-3NY9_top500_216,225
979,215,aromatic,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_216,225
980,215,halogen,[7],05-3NY9_top500_216,225
981,215,basic,[14],05-3NY9_top500_216,225
982,216,donor,[16],05-3NY9_top500_217,226
983,216,acceptor,"[10, 12, 16, 18, 19]",05-3NY9_top500_217,226
984,216,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]",05-3NY9_top500_217,226
985,216,basic,"[13, 16]",05-3NY9_top500_217,226
986,217,donor,"[0, 11]",05-3NY9_top500_218,227
987,217,acceptor,"[0, 10, 11, 19, 21, 23]",05-3NY9_top500_218,227
988,217,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_218,227
989,217,basic,"[0, 2, 11]",05-3NY9_top500_218,227
990,218,donor,"[15, 18]",05-3NY9_top500_219,228
991,218,acceptor,"[8, 9, 10, 17]",05-3NY9_top500_219,228
992,218,aromatic,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12]",05-3NY9_top500_219,228
993,218,basic,[15],05-3NY9_top500_219,228
994,219,donor,"[8, 18, 23]",05-3NY9_top500_220,229
995,219,acceptor,"[3, 4, 5, 9]",05-3NY9_top500_220,229
996,219,aromatic,"[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18]",05-3NY9_top500_220,229
997,219,basic,[23],05-3NY9_top500_220,229
998,219,aliphatic_ring,"[19, 20, 21, 22, 23, 24]",05-3NY9_top500_220,229
999,220,donor,"[15, 16]",05-3NY9_top500_221,230
1000,220,acceptor,"[3, 7, 8, 17, 23]",05-3NY9_top500_221,230
1001,220,aromatic,"[0, 9, 10, 11, 12, 13, 19, 20, 21, 22, 23]",05-3NY9_top500_221,230
1002,220,basic,[15],05-3NY9_top500_221,230
1003,220,aliphatic_ring,"[1, 2, 4, 5, 6]",05-3NY9_top500_221,230
1004,221,donor,[12],05-3NY9_top500_222,231
1005,221,acceptor,"[1, 7, 8]",05-3NY9_top500_222,231
1006,221,aromatic,"[1, 2, 3, 4, 5, 6, 14, 15, 16, 17, 18, 19]",05-3NY9_top500_222,231
1007,221,halogen,[20],05-3NY9_top500_222,231
1008,221,basic,[12],05-3NY9_top500_222,231
1009,222,donor,"[8, 16]",05-3NY9_top500_223,232
1010,222,acceptor,"[7, 8, 17, 21]",05-3NY9_top500_223,232
1011,222,aromatic,"[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 17, 18, 19, 20, 21]",05-3NY9_top500_223,232
1012,222,basic,"[8, 12, 16]",05-3NY9_top500_223,232
1013,223,donor,"[13, 18]",05-3NY9_top500_224,233
1014,223,acceptor,"[3, 9, 10, 17]",05-3NY9_top500_224,233
1015,223,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",05-3NY9_top500_224,233
1016,223,basic,[13],05-3NY9_top500_224,233
1017,224,donor,[13],05-3NY9_top500_225,234
1018,224,acceptor,"[0, 15, 16]",05-3NY9_top500_225,234
1019,224,aromatic,"[1, 2, 3, 4, 5, 6, 7, 17, 18, 19, 20, 21]",05-3NY9_top500_225,234
1020,224,basic,[13],05-3NY9_top500_225,234
1021,224,aliphatic_ring,"[8, 10, 11, 12, 13]",05-3NY9_top500_225,234
1022,225,donor,"[5, 10, 12, 18]",05-3NY9_top500_226,235
1023,225,acceptor,"[13, 17]",05-3NY9_top500_226,235
1024,225,aromatic,"[1, 2, 3, 4, 5, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_226,235
1025,225,basic,[3],05-3NY9_top500_226,235
1026,225,aliphatic_ring,"[6, 7, 8, 9]",05-3NY9_top500_226,235
1027,226,donor,[11],05-3NY9_top500_227,236
1028,226,acceptor,"[6, 17, 19, 21]",05-3NY9_top500_227,236
1029,226,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 17, 18, 19, 20, 21]",05-3NY9_top500_227,236
1030,226,halogen,[9],05-3NY9_top500_227,236
1031,226,basic,"[3, 11]",05-3NY9_top500_227,236
1032,226,aliphatic_ring,"[11, 12, 13, 14, 15]",05-3NY9_top500_227,236
1033,227,donor,[0],05-3NY9_top500_228,237
1034,227,acceptor,"[7, 10, 11, 16]",05-3NY9_top500_228,237
1035,227,aromatic,"[1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_228,237
1036,227,basic,[22],05-3NY9_top500_228,237
1037,228,donor,"[0, 22]",05-3NY9_top500_229,238
1038,228,acceptor,"[7, 10]",05-3NY9_top500_229,238
1039,228,aromatic,"[1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 14, 16, 19, 20, 21, 22, 23]",05-3NY9_top500_229,238
1040,228,halogen,[15],05-3NY9_top500_229,238
1041,228,basic,[19],05-3NY9_top500_229,238
1042,229,donor,"[7, 13]",05-3NY9_top500_230,239
1043,229,acceptor,"[6, 16]",05-3NY9_top500_230,239
1044,229,aromatic,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14]",05-3NY9_top500_230,239
1045,229,basic,[10],05-3NY9_top500_230,239
1046,229,aliphatic_ring,"[18, 19, 20, 21, 22]",05-3NY9_top500_230,239
1047,230,donor,[16],05-3NY9_top500_231,240
1048,230,acceptor,"[6, 10, 15]",05-3NY9_top500_231,240
1049,230,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_231,240
1050,230,halogen,[23],05-3NY9_top500_231,240
1051,230,basic,[11],05-3NY9_top500_231,240
1052,231,donor,"[7, 8, 13]",05-3NY9_top500_232,241
1053,231,acceptor,"[0, 11, 15]",05-3NY9_top500_232,241
1054,231,aromatic,"[1, 2, 3, 4, 5, 6, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_232,241
1055,231,halogen,[24],05-3NY9_top500_232,241
1056,231,basic,[13],05-3NY9_top500_232,241
1057,232,donor,"[3, 19]",05-3NY9_top500_233,242
1058,232,acceptor,[5],05-3NY9_top500_233,242
1059,232,aromatic,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",05-3NY9_top500_233,242
1060,232,halogen,"[13, 14, 15]",05-3NY9_top500_233,242
1061,232,basic,[19],05-3NY9_top500_233,242
